FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,PredictedScore
2026-05-27,RatingsXGBoostUngatedAlgorithm,918732,4268573,Cartmel,Turf,Good,SteepleChase,3518,4,7.5,
2026-05-27,RatingsXGBoostUngatedAlgorithm,918969,6229375,Hamilton,Turf,Good To Firm,Other,2614,4,3.125,
2026-05-27,RatingsXGBoostUngatedAlgorithm,918970,6577905,Hamilton,Turf,Good To Firm,Other,1005,2,4.6,
2026-05-27,RatingsXGBoostUngatedAlgorithm,918973,7882515,Hamilton,Turf,Good To Firm,Other,1709,3,2.375,
2026-05-27,RatingsXGBoostUngatedAlgorithm,918972,6087987,Hamilton,Turf,Good To Firm,Other,1709,4,8.5,
2026-05-27,RatingsXGBoostUngatedAlgorithm,918739,6640606,Newton Abbot,Turf,Good,SteepleChase,4222,1,2.25,
2026-05-27,RatingsXGBoostUngatedAlgorithm,918736,4950334,Newton Abbot,Turf,Good,SteepleChase,5228,1,2.1,
2026-05-27,RatingsXGBoostUngatedAlgorithm,918740,58956400,Newton Abbot,Turf,Good,Hurdle,3719,4,3.0,
2026-05-27,RatingsXGBoostUngatedAlgorithm,918737,4144676,Newton Abbot,Turf,Good,Hurdle,4323,1,3.25,
2026-05-27,RatingsXGBoostUngatedAlgorithm,920919,4241652,Newton Abbot,Turf,Good,Hurdle,5328,2,3.0,
2026-05-27,RatingsXGBoostUngatedAlgorithm,921543,5689556,Wexford (IRE),Turf,Good To Yielding,Hurdle,3418,2,4.0,
2026-05-27,RatingsXGBoostUngatedAlgorithm,921629,7493096,Wexford (IRE),Turf,Good To Yielding,Hurdle,3418,3,4.5,
2026-05-27,RatingsXGBoostUngatedAlgorithm,921546,7209399,Wexford (IRE),Turf,Good To Yielding,Hurdle,4825,2,1.8,
2026-05-27,RatingsXGBoostUngatedAlgorithm,921630,8463784,Happy Valley (HK),Turf,Good To Firm,Other,1608,1,2.0,
2026-05-27,ProxyTSRXGBoostAlgorithm,918966,9051070,Beverley,Turf,Good To Firm,Other,1005,3,1.25,
2026-05-27,ProxyTSRXGBoostAlgorithm,918960,5055583,Beverley,Turf,Good To Firm,Other,2010,7,4.0,
2026-05-27,ProxyTSRXGBoostAlgorithm,918964,5051945,Beverley,Turf,Good To Firm,Other,1709,3,5.5,
2026-05-27,ProxyTSRXGBoostAlgorithm,918963,6287980,Beverley,Turf,Good To Firm,Other,2412,3,5.5,
2026-05-27,ProxyTSRXGBoostAlgorithm,918731,8423313,Cartmel,Turf,Good,Hurdle,3418,1,1.7272727272727273,
2026-05-27,ProxyTSRXGBoostAlgorithm,918730,5007821,Cartmel,Turf,Good,SteepleChase,4222,1,2.1,
2026-05-27,ProxyTSRXGBoostAlgorithm,918732,4268573,Cartmel,Turf,Good,SteepleChase,3518,4,7.5,
2026-05-27,ProxyTSRXGBoostAlgorithm,918969,6229375,Hamilton,Turf,Good To Firm,Other,2614,4,3.125,
2026-05-27,ProxyTSRXGBoostAlgorithm,918970,5845550,Hamilton,Turf,Good To Firm,Other,1005,3,4.6,
2026-05-27,ProxyTSRXGBoostAlgorithm,918973,7882515,Hamilton,Turf,Good To Firm,Other,1709,3,2.375,
2026-05-27,ProxyTSRXGBoostAlgorithm,918972,6087987,Hamilton,Turf,Good To Firm,Other,1709,4,8.5,
2026-05-27,ProxyTSRXGBoostAlgorithm,918739,6640606,Newton Abbot,Turf,Good,SteepleChase,4222,1,2.25,
2026-05-27,ProxyTSRXGBoostAlgorithm,918736,4950334,Newton Abbot,Turf,Good,SteepleChase,5228,1,2.1,
2026-05-27,ProxyTSRXGBoostAlgorithm,918740,58956400,Newton Abbot,Turf,Good,Hurdle,3719,4,3.0,
2026-05-27,ProxyTSRXGBoostAlgorithm,918737,4144676,Newton Abbot,Turf,Good,Hurdle,4323,1,3.25,
2026-05-27,ProxyTSRXGBoostAlgorithm,920919,4241652,Newton Abbot,Turf,Good,Hurdle,5328,2,3.0,
2026-05-27,ProxyTSRXGBoostAlgorithm,921543,5689556,Wexford (IRE),Turf,Good To Yielding,Hurdle,3418,2,4.0,
2026-05-27,ProxyTSRXGBoostAlgorithm,921629,7493096,Wexford (IRE),Turf,Good To Yielding,Hurdle,3418,3,4.5,
2026-05-27,ProxyTSRXGBoostAlgorithm,921546,7209399,Wexford (IRE),Turf,Good To Yielding,Hurdle,4825,2,1.8,
2026-05-27,ProxyTSRXGBoostAlgorithm,921630,8463784,Happy Valley (HK),Turf,Good To Firm,Other,1608,1,2.0,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918966,9051070,Beverley,Turf,Good To Firm,Other,1005,3,1.25,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918960,5055583,Beverley,Turf,Good To Firm,Other,2010,7,4.0,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918964,2729681,Beverley,Turf,Good To Firm,Other,1709,5,3.0,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918963,3583190,Beverley,Turf,Good To Firm,Other,2412,2,2.625,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918731,8423313,Cartmel,Turf,Good,Hurdle,3418,1,1.7272727272727273,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918730,5007821,Cartmel,Turf,Good,SteepleChase,4222,1,2.1,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918732,3918385,Cartmel,Turf,Good,SteepleChase,3518,1,2.875,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918969,6229375,Hamilton,Turf,Good To Firm,Other,2614,4,3.125,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918970,6577905,Hamilton,Turf,Good To Firm,Other,1005,2,4.6,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918973,7882515,Hamilton,Turf,Good To Firm,Other,1709,3,2.375,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918972,5104236,Hamilton,Turf,Good To Firm,Other,1709,3,6.5,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918739,6640606,Newton Abbot,Turf,Good,SteepleChase,4222,1,2.25,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918736,4217626,Newton Abbot,Turf,Good,SteepleChase,5228,2,6.0,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918740,58956400,Newton Abbot,Turf,Good,Hurdle,3719,4,3.0,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,918737,4144676,Newton Abbot,Turf,Good,Hurdle,4323,1,3.25,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,920919,3301624,Newton Abbot,Turf,Good,Hurdle,5328,1,1.7272727272727273,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,921543,5689556,Wexford (IRE),Turf,Good To Yielding,Hurdle,3418,2,4.0,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,921629,7493096,Wexford (IRE),Turf,Good To Yielding,Hurdle,3418,3,4.5,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,921546,7209399,Wexford (IRE),Turf,Good To Yielding,Hurdle,4825,2,1.8,
2026-05-27,TunedProxyTSRXGBoostAlgorithm,921630,8463784,Happy Valley (HK),Turf,Good To Firm,Other,1608,1,2.0,
2026-05-26,RidgeRegressionAlgorithm,921550,9092881,Ballinrobe (IRE),Turf,Good,Hurdle,3217,1,6.0,
2026-05-26,RidgeRegressionAlgorithm,921554,5118289,Ballinrobe (IRE),Turf,Good,Hurdle,4423,6,19.0,
2026-05-26,RidgeRegressionAlgorithm,920504,4534414,Bath,Turf,Firm,Other,1608,2,4.333333333333334,
2026-05-26,RidgeRegressionAlgorithm,920507,6287977,Bath,Turf,Firm,Other,1105,5,10.0,
2026-05-26,RidgeRegressionAlgorithm,920509,3687267,Bath,Turf,Firm,Other,1005,3,7.0,
2026-05-26,RidgeRegressionAlgorithm,920508,8335415,Bath,Turf,Firm,Other,1608,2,1.5714285714285714,
2026-05-26,RidgeRegressionAlgorithm,921519,6032412,Dundalk (AW) (IRE),AllWeather,Standard,Other,1608,7,15.0,
2026-05-26,RidgeRegressionAlgorithm,918930,7493162,Leicester,Turf,Good To Firm,Other,1206,4,17.0,
2026-05-26,RidgeRegressionAlgorithm,918929,8468001,Leicester,Turf,Good To Firm,Other,2010,1,1.2857142857142856,
2026-05-26,RidgeRegressionAlgorithm,918957,4564395,Lingfield,Turf,Good,Other,1407,7,7.0,
2026-05-26,RidgeRegressionAlgorithm,918958,7847683,Lingfield,Turf,Good,Other,1407,6,7.0,
2026-05-26,RidgeRegressionAlgorithm,920818,3918403,Plumpton,Turf,Good,Hurdle,4122,2,6.0,
2026-05-26,RidgeRegressionAlgorithm,920819,3499156,Plumpton,Turf,Good,SteepleChase,3418,4,5.5,
2026-05-26,RidgeRegressionAlgorithm,920820,5671306,Plumpton,Turf,Good,SteepleChase,4021,1,2.1,
2026-05-26,RidgeRegressionAlgorithm,920821,3447052,Plumpton,Turf,Good,Hurdle,5027,2,5.5,
2026-05-26,RidgeRegressionAlgorithm,920822,5455543,Plumpton,Turf,Good,Hurdle,3217,1,2.625,
2026-05-26,RidgeRegressionAlgorithm,918944,7793622,Redcar,Turf,Good To Firm,Other,2815,3,29.0,
2026-05-26,RidgeRegressionAlgorithm,918941,5234275,Redcar,Turf,Good To Firm,Other,1608,1,2.375,
2026-05-26,RidgeRegressionAlgorithm,918946,5982525,Redcar,Turf,Good To Firm,Other,1005,2,6.0,
2026-05-26,RidgeRegressionAlgorithm,921613,6473542,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,1,2.7,
2026-05-26,RidgeRegressionAlgorithm,921612,8445314,Auteuil (FR),Turf,Very Soft,Hurdle,3619,7,19.0,
2026-05-26,XGBoostAlgorithm,921550,9092881,Ballinrobe (IRE),Turf,Good,Hurdle,3217,1,6.0,
2026-05-26,XGBoostAlgorithm,921554,5085178,Ballinrobe (IRE),Turf,Good,Hurdle,4423,3,6.5,
2026-05-26,XGBoostAlgorithm,920504,5019630,Bath,Turf,Firm,Other,1608,1,2.0,
2026-05-26,XGBoostAlgorithm,920507,5859153,Bath,Turf,Firm,Other,1105,4,3.5,
2026-05-26,XGBoostAlgorithm,920509,7631477,Bath,Turf,Firm,Other,1005,2,2.1,
2026-05-26,XGBoostAlgorithm,920508,8335415,Bath,Turf,Firm,Other,1608,2,1.5714285714285714,
2026-05-26,XGBoostAlgorithm,921519,3880923,Dundalk (AW) (IRE),AllWeather,Standard,Other,1608,5,4.0,
2026-05-26,XGBoostAlgorithm,918930,7339105,Leicester,Turf,Good To Firm,Other,1206,7,10.0,
2026-05-26,XGBoostAlgorithm,918929,8236346,Leicester,Turf,Good To Firm,Other,2010,2,5.5,
2026-05-26,XGBoostAlgorithm,918957,4564395,Lingfield,Turf,Good,Other,1407,7,7.0,
2026-05-26,XGBoostAlgorithm,918958,7847683,Lingfield,Turf,Good,Other,1407,6,7.0,
2026-05-26,XGBoostAlgorithm,920818,3552445,Plumpton,Turf,Good,Hurdle,4122,4,7.5,
2026-05-26,XGBoostAlgorithm,920819,5746437,Plumpton,Turf,Good,SteepleChase,3418,1,3.75,
2026-05-26,XGBoostAlgorithm,920820,5671306,Plumpton,Turf,Good,SteepleChase,4021,1,2.1,
2026-05-26,XGBoostAlgorithm,920821,3038171,Plumpton,Turf,Good,Hurdle,5027,5,9.0,
2026-05-26,XGBoostAlgorithm,920822,5455543,Plumpton,Turf,Good,Hurdle,3217,1,2.625,
2026-05-26,XGBoostAlgorithm,918944,7793622,Redcar,Turf,Good To Firm,Other,2815,3,29.0,
2026-05-26,XGBoostAlgorithm,918941,6037324,Redcar,Turf,Good To Firm,Other,1608,6,5.0,
2026-05-26,XGBoostAlgorithm,918946,5740905,Redcar,Turf,Good To Firm,Other,1005,9,4.333333333333334,
2026-05-26,XGBoostAlgorithm,921613,6473542,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,1,2.7,
2026-05-26,XGBoostAlgorithm,921612,5800826,Auteuil (FR),Turf,Very Soft,Hurdle,3619,6,4.6,
2026-05-26,RatingsXGBoostAlgorithm,920504,6087967,Bath,Turf,Firm,Other,1608,4,4.333333333333334,
2026-05-26,RatingsXGBoostAlgorithm,920508,8335415,Bath,Turf,Firm,Other,1608,2,1.5714285714285714,
2026-05-26,RatingsXGBoostAlgorithm,920818,4676215,Plumpton,Turf,Good,Hurdle,4122,3,1.9090909090909087,
2026-05-26,RatingsXGBoostAlgorithm,920820,3308182,Plumpton,Turf,Good,SteepleChase,4021,3,4.333333333333334,
2026-05-26,RatingsXGBoostUngatedAlgorithm,921550,6916222,Ballinrobe (IRE),Turf,Good,Hurdle,3217,3,2.375,
2026-05-26,RatingsXGBoostUngatedAlgorithm,921554,5007860,Ballinrobe (IRE),Turf,Good,Hurdle,4423,9,15.0,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920504,6087967,Bath,Turf,Firm,Other,1608,4,4.333333333333334,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920507,5859153,Bath,Turf,Firm,Other,1105,4,3.5,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920509,7631477,Bath,Turf,Firm,Other,1005,2,2.1,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920508,8335415,Bath,Turf,Firm,Other,1608,2,1.5714285714285714,
2026-05-26,RatingsXGBoostUngatedAlgorithm,921519,5045982,Dundalk (AW) (IRE),AllWeather,Standard,Other,1608,1,3.0,
2026-05-26,RatingsXGBoostUngatedAlgorithm,918930,8304792,Leicester,Turf,Good To Firm,Other,1206,2,2.1,
2026-05-26,RatingsXGBoostUngatedAlgorithm,918929,7643469,Leicester,Turf,Good To Firm,Other,2010,5,23.0,
2026-05-26,RatingsXGBoostUngatedAlgorithm,918957,7534579,Lingfield,Turf,Good,Other,1407,1,13.0,
2026-05-26,RatingsXGBoostUngatedAlgorithm,918958,7507900,Lingfield,Turf,Good,Other,1407,3,3.75,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920818,4676215,Plumpton,Turf,Good,Hurdle,4122,3,1.9090909090909087,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920819,3499156,Plumpton,Turf,Good,SteepleChase,3418,4,5.5,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920820,3308182,Plumpton,Turf,Good,SteepleChase,4021,3,4.333333333333334,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920821,4288001,Plumpton,Turf,Good,Hurdle,5027,4,3.75,
2026-05-26,RatingsXGBoostUngatedAlgorithm,920822,5455543,Plumpton,Turf,Good,Hurdle,3217,1,2.625,
2026-05-26,RatingsXGBoostUngatedAlgorithm,918944,7529955,Redcar,Turf,Good To Firm,Other,2815,1,1.4444444444444444,
2026-05-26,RatingsXGBoostUngatedAlgorithm,918941,5234275,Redcar,Turf,Good To Firm,Other,1608,1,2.375,
2026-05-26,RatingsXGBoostUngatedAlgorithm,918946,5982525,Redcar,Turf,Good To Firm,Other,1005,2,6.0,
2026-05-26,RatingsXGBoostUngatedAlgorithm,921613,6473542,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,1,2.7,
2026-05-26,RatingsXGBoostUngatedAlgorithm,921612,5800826,Auteuil (FR),Turf,Very Soft,Hurdle,3619,6,4.6,
2026-05-26,ProxyTSRXGBoostAlgorithm,921550,6916222,Ballinrobe (IRE),Turf,Good,Hurdle,3217,3,2.375,
2026-05-26,ProxyTSRXGBoostAlgorithm,921554,5007860,Ballinrobe (IRE),Turf,Good,Hurdle,4423,9,15.0,
2026-05-26,ProxyTSRXGBoostAlgorithm,920504,5019630,Bath,Turf,Firm,Other,1608,1,2.0,
2026-05-26,ProxyTSRXGBoostAlgorithm,920507,5859153,Bath,Turf,Firm,Other,1105,4,3.5,
2026-05-26,ProxyTSRXGBoostAlgorithm,920509,7631477,Bath,Turf,Firm,Other,1005,2,2.1,
2026-05-26,ProxyTSRXGBoostAlgorithm,920508,8335415,Bath,Turf,Firm,Other,1608,2,1.5714285714285714,
2026-05-26,ProxyTSRXGBoostAlgorithm,921519,5045982,Dundalk (AW) (IRE),AllWeather,Standard,Other,1608,1,3.0,
2026-05-26,ProxyTSRXGBoostAlgorithm,918930,8304792,Leicester,Turf,Good To Firm,Other,1206,2,2.1,
2026-05-26,ProxyTSRXGBoostAlgorithm,918929,8468001,Leicester,Turf,Good To Firm,Other,2010,1,1.2857142857142856,
2026-05-26,ProxyTSRXGBoostAlgorithm,918957,5176462,Lingfield,Turf,Good,Other,1407,6,5.5,
2026-05-26,ProxyTSRXGBoostAlgorithm,918958,7507900,Lingfield,Turf,Good,Other,1407,3,3.75,
2026-05-26,ProxyTSRXGBoostAlgorithm,920818,4676215,Plumpton,Turf,Good,Hurdle,4122,3,1.9090909090909087,
2026-05-26,ProxyTSRXGBoostAlgorithm,920819,3499156,Plumpton,Turf,Good,SteepleChase,3418,4,5.5,
2026-05-26,ProxyTSRXGBoostAlgorithm,920820,3308182,Plumpton,Turf,Good,SteepleChase,4021,3,4.333333333333334,
2026-05-26,ProxyTSRXGBoostAlgorithm,920821,58950447,Plumpton,Turf,Good,Hurdle,5027,3,3.5,
2026-05-26,ProxyTSRXGBoostAlgorithm,920822,5455543,Plumpton,Turf,Good,Hurdle,3217,1,2.625,
2026-05-26,ProxyTSRXGBoostAlgorithm,918944,7529955,Redcar,Turf,Good To Firm,Other,2815,1,1.4444444444444444,
2026-05-26,ProxyTSRXGBoostAlgorithm,918941,5234275,Redcar,Turf,Good To Firm,Other,1608,1,2.375,
2026-05-26,ProxyTSRXGBoostAlgorithm,918946,5982525,Redcar,Turf,Good To Firm,Other,1005,2,6.0,
2026-05-26,ProxyTSRXGBoostAlgorithm,921613,6473542,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,1,2.7,
2026-05-26,ProxyTSRXGBoostAlgorithm,921612,5800826,Auteuil (FR),Turf,Very Soft,Hurdle,3619,6,4.6,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,921550,9092881,Ballinrobe (IRE),Turf,Good,Hurdle,3217,1,6.0,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,921554,5007860,Ballinrobe (IRE),Turf,Good,Hurdle,4423,9,15.0,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920504,5019630,Bath,Turf,Firm,Other,1608,1,2.0,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920507,5859153,Bath,Turf,Firm,Other,1105,4,3.5,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920509,7631477,Bath,Turf,Firm,Other,1005,2,2.1,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920508,8335415,Bath,Turf,Firm,Other,1608,2,1.5714285714285714,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,921519,6465137,Dundalk (AW) (IRE),AllWeather,Standard,Other,1608,3,4.0,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,918930,8304792,Leicester,Turf,Good To Firm,Other,1206,2,2.1,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,918929,8468001,Leicester,Turf,Good To Firm,Other,2010,1,1.2857142857142856,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,918957,5176462,Lingfield,Turf,Good,Other,1407,6,5.5,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,918958,7547285,Lingfield,Turf,Good,Other,1407,2,2.75,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920818,4676215,Plumpton,Turf,Good,Hurdle,4122,3,1.9090909090909087,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920819,3499156,Plumpton,Turf,Good,SteepleChase,3418,4,5.5,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920820,3308182,Plumpton,Turf,Good,SteepleChase,4021,3,4.333333333333334,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920821,58950447,Plumpton,Turf,Good,Hurdle,5027,3,3.5,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,920822,5455543,Plumpton,Turf,Good,Hurdle,3217,1,2.625,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,918944,7529955,Redcar,Turf,Good To Firm,Other,2815,1,1.4444444444444444,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,918941,5234275,Redcar,Turf,Good To Firm,Other,1608,1,2.375,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,918946,5982525,Redcar,Turf,Good To Firm,Other,1005,2,6.0,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,921613,6473542,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,1,2.7,
2026-05-26,TunedProxyTSRXGBoostAlgorithm,921612,5800826,Auteuil (FR),Turf,Very Soft,Hurdle,3619,6,4.6,
2026-05-25,RidgeRegressionAlgorithm,918721,7597349,Cartmel,Turf,Good,Hurdle,3418,3,3.25,
2026-05-25,RidgeRegressionAlgorithm,918718,2883458,Cartmel,Turf,Good,SteepleChase,5931,1,3.25,
2026-05-25,RidgeRegressionAlgorithm,918719,5441305,Cartmel,Turf,Good,SteepleChase,4222,2,1.8333333333333333,
2026-05-25,RidgeRegressionAlgorithm,918726,3333288,Huntingdon,Turf,Good To Firm,Hurdle,5027,1,3.75,
2026-05-25,RidgeRegressionAlgorithm,918725,4259502,Huntingdon,Turf,Good To Firm,SteepleChase,4725,3,3.75,
2026-05-25,RidgeRegressionAlgorithm,918727,4979958,Huntingdon,Turf,Good To Firm,SteepleChase,4021,2,2.25,
2026-05-25,RidgeRegressionAlgorithm,918729,8174732,Huntingdon,Turf,Good To Firm,Hurdle,3217,2,1.1333333333333333,
2026-05-25,RidgeRegressionAlgorithm,918921,3301772,Leicester,Turf,Good To Firm,Other,2010,6,15.0,
2026-05-25,RidgeRegressionAlgorithm,918925,5598638,Leicester,Turf,Good To Firm,Other,2412,1,7.5,
2026-05-25,RidgeRegressionAlgorithm,918938,7878373,Redcar,Turf,Good To Firm,Other,1005,1,13.0,
2026-05-25,RidgeRegressionAlgorithm,918919,5708632,Windsor,Turf,Good To Firm,Other,2312,2,1.9090909090909087,
2026-05-25,RidgeRegressionAlgorithm,918917,9138730,Windsor,Turf,Good To Firm,Other,1206,2,2.2,
2026-05-25,XGBoostAlgorithm,918721,6698892,Cartmel,Turf,Good,Hurdle,3418,2,10.0,
2026-05-25,XGBoostAlgorithm,918718,2883458,Cartmel,Turf,Good,SteepleChase,5931,1,3.25,
2026-05-25,XGBoostAlgorithm,918719,5441305,Cartmel,Turf,Good,SteepleChase,4222,2,1.8333333333333333,
2026-05-25,XGBoostAlgorithm,918726,7231783,Huntingdon,Turf,Good To Firm,Hurdle,5027,2,4.0,
2026-05-25,XGBoostAlgorithm,918725,5113799,Huntingdon,Turf,Good To Firm,SteepleChase,4725,4,3.75,
2026-05-25,XGBoostAlgorithm,918727,4979958,Huntingdon,Turf,Good To Firm,SteepleChase,4021,2,2.25,
2026-05-25,XGBoostAlgorithm,918729,5295455,Huntingdon,Turf,Good To Firm,Hurdle,3217,1,7.0,
2026-05-25,XGBoostAlgorithm,918921,3301772,Leicester,Turf,Good To Firm,Other,2010,6,15.0,
2026-05-25,XGBoostAlgorithm,918925,5598638,Leicester,Turf,Good To Firm,Other,2412,1,7.5,
2026-05-25,XGBoostAlgorithm,918938,7878373,Redcar,Turf,Good To Firm,Other,1005,1,13.0,
2026-05-25,XGBoostAlgorithm,918919,3781893,Windsor,Turf,Good To Firm,Other,2312,1,2.75,
2026-05-25,XGBoostAlgorithm,918917,9138730,Windsor,Turf,Good To Firm,Other,1206,2,2.2,
2026-05-25,RatingsXGBoostAlgorithm,918719,5441305,Cartmel,Turf,Good,SteepleChase,4222,2,1.8333333333333333,
2026-05-25,RatingsXGBoostAlgorithm,918726,3333288,Huntingdon,Turf,Good To Firm,Hurdle,5027,1,3.75,
2026-05-25,RatingsXGBoostAlgorithm,918725,4259502,Huntingdon,Turf,Good To Firm,SteepleChase,4725,3,3.75,
2026-05-25,RatingsXGBoostAlgorithm,918729,8174732,Huntingdon,Turf,Good To Firm,Hurdle,3217,2,1.1333333333333333,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918721,6698892,Cartmel,Turf,Good,Hurdle,3418,2,10.0,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918718,3257914,Cartmel,Turf,Good,SteepleChase,5931,3,6.0,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918719,5441305,Cartmel,Turf,Good,SteepleChase,4222,2,1.8333333333333333,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918726,3333288,Huntingdon,Turf,Good To Firm,Hurdle,5027,1,3.75,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918725,4259502,Huntingdon,Turf,Good To Firm,SteepleChase,4725,3,3.75,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918727,4963755,Huntingdon,Turf,Good To Firm,SteepleChase,4021,3,6.0,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918729,8174732,Huntingdon,Turf,Good To Firm,Hurdle,3217,2,1.1333333333333333,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918921,3781882,Leicester,Turf,Good To Firm,Other,2010,2,3.25,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918925,6197906,Leicester,Turf,Good To Firm,Other,2412,3,4.0,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918938,7856862,Redcar,Turf,Good To Firm,Other,1005,2,3.5,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918919,5708632,Windsor,Turf,Good To Firm,Other,2312,2,1.9090909090909087,
2026-05-25,RatingsXGBoostUngatedAlgorithm,918917,8437048,Windsor,Turf,Good To Firm,Other,1206,1,3.5,
2026-05-25,ProxyTSRXGBoostAlgorithm,918721,6698892,Cartmel,Turf,Good,Hurdle,3418,2,10.0,
2026-05-25,ProxyTSRXGBoostAlgorithm,918718,3073176,Cartmel,Turf,Good,SteepleChase,5931,5,10.0,
2026-05-25,ProxyTSRXGBoostAlgorithm,918719,5441305,Cartmel,Turf,Good,SteepleChase,4222,2,1.8333333333333333,
2026-05-25,ProxyTSRXGBoostAlgorithm,918726,3333288,Huntingdon,Turf,Good To Firm,Hurdle,5027,1,3.75,
2026-05-25,ProxyTSRXGBoostAlgorithm,918725,4259502,Huntingdon,Turf,Good To Firm,SteepleChase,4725,3,3.75,
2026-05-25,ProxyTSRXGBoostAlgorithm,918727,4963755,Huntingdon,Turf,Good To Firm,SteepleChase,4021,3,6.0,
2026-05-25,ProxyTSRXGBoostAlgorithm,918729,8174732,Huntingdon,Turf,Good To Firm,Hurdle,3217,2,1.1333333333333333,
2026-05-25,ProxyTSRXGBoostAlgorithm,918921,3781882,Leicester,Turf,Good To Firm,Other,2010,2,3.25,
2026-05-25,ProxyTSRXGBoostAlgorithm,918925,3813243,Leicester,Turf,Good To Firm,Other,2412,2,3.25,
2026-05-25,ProxyTSRXGBoostAlgorithm,918938,7856862,Redcar,Turf,Good To Firm,Other,1005,2,3.5,
2026-05-25,ProxyTSRXGBoostAlgorithm,918919,5708632,Windsor,Turf,Good To Firm,Other,2312,2,1.9090909090909087,
2026-05-25,ProxyTSRXGBoostAlgorithm,918917,8437048,Windsor,Turf,Good To Firm,Other,1206,1,3.5,
2026-05-25,TunedProxyTSRXGBoostAlgorithm,918721,6698892,Cartmel,Turf,Good,Hurdle,3418,2,10.0,
2026-05-25,TunedProxyTSRXGBoostAlgorithm,918718,2964256,Cartmel,Turf,Good,SteepleChase,5931,2,2.625,
2026-05-25,TunedProxyTSRXGBoostAlgorithm,918719,5441305,Cartmel,Turf,Good,SteepleChase,4222,2,1.8333333333333333,
2026-05-25,TunedProxyTSRXGBoostAlgorithm,918726,3333288,Huntingdon,Turf,Good To Firm,Hurdle,5027,1,3.75,
2026-05-25,TunedProxyTSRXGBoostAlgorithm,918725,5113799,Huntingdon,Turf,Good To Firm,SteepleChase,4725,4,3.75,
