FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,ResolvedOdds,PredictedScore,WinProbability,MarketProb,FieldSize,RaceClass
2026-06-13,WinClassifier,919943,3294848,Hexham,Turf,Good,Hurdle,4021,2,6.5,6.5,,0.1338208168745041,0.1357085157943965,6,Class 3
2026-06-13,WinClassifier,919943,5884293,Hexham,Turf,Good,Hurdle,4021,3,4.0,4.0,,0.21461832523345947,0.22052633816589431,6,Class 3
2026-06-13,WinClassifier,919943,4231875,Hexham,Turf,Good,Hurdle,4021,4,13.0,13.0,,0.051606837660074234,0.06785425789719825,6,Class 3
2026-06-13,WinClassifier,919943,4063842,Hexham,Turf,Good,Hurdle,4021,5,9.5,9.5,,0.06474947929382324,0.09285319501721866,6,Class 3
2026-06-13,WinClassifier,919943,5806729,Hexham,Turf,Good,Hurdle,4021,6,6.0,6.0,,0.1843937784433365,0.14701755877726286,6,Class 3
2026-06-13,WinClassifier,919945,5295439,Hexham,Turf,Good,Hurdle,4725,1,5.0,5.0,,0.3661392629146576,0.32348154639292587,6,Class 4
2026-06-13,WinClassifier,919945,4217545,Hexham,Turf,Good,Hurdle,4725,2,11.0,11.0,,0.13073553144931793,0.14703706654223903,6,Class 4
2026-06-13,WinClassifier,919945,3301624,Hexham,Turf,Good,Hurdle,4725,3,8.0,8.0,,0.3021411895751953,0.20217596649557865,6,Class 4
2026-06-13,WinClassifier,919945,4003966,Hexham,Turf,Good,Hurdle,4725,4,17.0,17.0,,0.09156990796327591,0.09514163129203701,6,Class 4
2026-06-13,WinClassifier,919945,5746452,Hexham,Turf,Good,Hurdle,4725,5,11.0,11.0,,0.14917071163654327,0.14703706654223903,6,Class 4
2026-06-13,WinClassifier,919945,4259447,Hexham,Turf,Good,Hurdle,4725,6,19.0,19.0,,0.07236990332603455,0.08512672273498048,6,Class 4
2026-06-13,WinClassifier,919946,5047968,Hexham,Turf,Good,SteepleChase,4825,1,2.0,2.0,,0.6452872157096863,0.6904637925771641,5,Class 5
2026-06-13,WinClassifier,919946,3255826,Hexham,Turf,Good,SteepleChase,4825,2,34.0,34.0,,0.04192798584699631,0.04061551721042141,5,Class 5
2026-06-13,WinClassifier,919946,7588032,Hexham,Turf,Good,SteepleChase,4825,3,13.0,13.0,,0.1322786659002304,0.10622519885802524,5,Class 5
2026-06-13,WinClassifier,919946,3056480,Hexham,Turf,Good,SteepleChase,4825,4,12.0,12.0,,0.11906465888023376,0.11507729876286067,5,Class 5
2026-06-13,WinClassifier,919946,4963755,Hexham,Turf,Good,SteepleChase,4825,5,29.0,29.0,,0.03416372835636139,0.04761819259152855,5,Class 5
2026-06-13,WinClassifier,920231,5176439,Leicester,Turf,Good,Other,1206,1,3.75,3.75,,0.24396264553070068,0.22748412609454424,9,Class 5
2026-06-13,WinClassifier,920231,5708683,Leicester,Turf,Good,Other,1206,2,6.0,6.0,,0.15433529019355774,0.14217757880909015,9,Class 5
2026-06-13,WinClassifier,920231,3558217,Leicester,Turf,Good,Other,1206,3,7.5,7.5,,0.12863731384277344,0.11374206304727212,9,Class 5
2026-06-13,WinClassifier,920231,3826097,Leicester,Turf,Good,Other,1206,4,4.0,4.0,,0.2567674219608307,0.21326636821363523,9,Class 5
2026-06-13,WinClassifier,920231,8039747,Leicester,Turf,Good,Other,1206,5,7.0,7.0,,0.1096065416932106,0.12186649612207727,9,Class 5
2026-06-13,WinClassifier,920231,5116065,Leicester,Turf,Good,Other,1206,6,13.0,13.0,,0.05456875264644623,0.06562042098881085,9,Class 5
2026-06-13,WinClassifier,920231,7516460,Leicester,Turf,Good,Other,1206,7,13.0,13.0,,0.06588009744882584,0.06562042098881085,9,Class 5
2026-06-13,WinClassifier,920231,7727252,Leicester,Turf,Good,Other,1206,8,29.0,29.0,,0.027489768341183662,0.02941605078808762,9,Class 5
2026-06-13,WinClassifier,920231,8039751,Leicester,Turf,Good,Other,1206,9,41.0,41.0,,0.02011013776063919,0.02080647494767173,9,Class 5
2026-06-13,WinClassifier,920232,6032320,Leicester,Turf,Good,Other,2412,1,5.0,5.0,,0.11561979353427887,0.17017782967295295,9,Class 6
2026-06-13,WinClassifier,920232,3134056,Leicester,Turf,Good,Other,2412,2,8.5,8.5,,0.1008160188794136,0.10010460568997233,9,Class 6
2026-06-13,WinClassifier,920232,6388815,Leicester,Turf,Good,Other,2412,3,13.0,13.0,,0.06920100003480911,0.06545301141267422,9,Class 6
2026-06-13,WinClassifier,920232,6894102,Leicester,Turf,Good,Other,2412,4,4.5,4.5,,0.21955908834934235,0.18908647741439216,9,Class 6
2026-06-13,WinClassifier,920232,4101022,Leicester,Turf,Good,Other,2412,5,13.0,13.0,,0.05299519747495651,0.06545301141267422,9,Class 6
2026-06-13,WinClassifier,920232,3259279,Leicester,Turf,Good,Other,2412,6,5.5,5.5,,0.1557600051164627,0.1547071178845027,9,Class 6
2026-06-13,WinClassifier,920232,6323499,Leicester,Turf,Good,Other,2412,7,9.5,9.5,,0.0977572575211525,0.08956727877523839,9,Class 6
2026-06-13,WinClassifier,920232,6425085,Leicester,Turf,Good,Other,2412,8,12.0,12.0,,0.06610465794801712,0.07090742903039705,9,Class 6
2026-06-13,WinClassifier,920232,5447345,Leicester,Turf,Good,Other,2412,9,9.0,9.0,,0.08266009390354156,0.09454323870719608,9,Class 6
2026-06-13,WinClassifier,920233,8779384,Leicester,Turf,Good,Other,1608,1,3.25,3.25,,0.38464227318763733,0.26340319739949375,8,Class 6
2026-06-13,WinClassifier,920233,7713430,Leicester,Turf,Good,Other,1608,2,8.5,8.5,,0.10266858339309692,0.10071298724098289,8,Class 6
2026-06-13,WinClassifier,920233,7436397,Leicester,Turf,Good,Other,1608,3,4.333333333333334,4.333333333333334,,0.21174892783164978,0.19755239804962024,8,Class 6
2026-06-13,WinClassifier,920233,8362108,Leicester,Turf,Good,Other,1608,4,13.0,13.0,,0.06395779550075531,0.06585079934987344,8,Class 6
2026-06-13,WinClassifier,920233,9046236,Leicester,Turf,Good,Other,1608,5,12.0,12.0,,0.0678749829530716,0.07133836596236288,8,Class 6
2026-06-13,WinClassifier,920233,7852223,Leicester,Turf,Good,Other,1608,6,13.0,13.0,,0.06742952018976212,0.06585079934987344,8,Class 6
2026-06-13,WinClassifier,920233,8459469,Leicester,Turf,Good,Other,1608,7,4.5,4.5,,0.2203161120414734,0.19023564256630102,8,Class 6
2026-06-13,WinClassifier,920233,7806374,Leicester,Turf,Good,Other,1608,8,19.0,19.0,,0.04120582342147827,0.04505581008149234,8,Class 6
2026-06-13,WinClassifier,920230,5991241,Leicester,Turf,Good,Other,2010,1,19.0,19.0,,0.03274435177445412,0.04393407748123157,10,Class 5
2026-06-13,WinClassifier,920230,6350104,Leicester,Turf,Good,Other,2010,2,6.0,6.0,,0.13505735993385315,0.13912457869056666,10,Class 5
2026-06-13,WinClassifier,920230,4507217,Leicester,Turf,Good,Other,2010,3,6.0,6.0,,0.14665788412094116,0.13912457869056666,10,Class 5
2026-06-13,WinClassifier,920230,6238180,Leicester,Turf,Good,Other,2010,4,8.0,8.0,,0.1151631623506546,0.104343434017925,10,Class 5
2026-06-13,WinClassifier,920230,6988874,Leicester,Turf,Good,Other,2010,5,4.0,4.0,,0.22840645909309387,0.20868686803585,10,Class 5
2026-06-13,WinClassifier,920230,6425083,Leicester,Turf,Good,Other,2010,6,21.0,21.0,,0.036415938287973404,0.039749879625876186,10,Class 5
2026-06-13,WinClassifier,920230,4175185,Leicester,Turf,Good,Other,2010,7,17.0,17.0,,0.029277443885803223,0.04910279247902352,10,Class 5
2026-06-13,WinClassifier,920230,5730940,Leicester,Turf,Good,Other,2010,8,5.5,5.5,,0.1417417675256729,0.15177226766243634,10,Class 5
2026-06-13,WinClassifier,920230,3488573,Leicester,Turf,Good,Other,2010,9,23.0,23.0,,0.028908472508192062,0.03629336835406086,10,Class 5
2026-06-13,WinClassifier,920230,5162462,Leicester,Turf,Good,Other,2010,10,9.5,9.5,,0.07671966403722763,0.08786815496246314,10,Class 5
2026-06-13,WinClassifier,920203,7870273,Sandown,Turf,Good,Other,1809,1,2.75,2.75,,0.3486767113208771,0.32171581769436997,5,Class 3
2026-06-13,WinClassifier,920203,7784899,Sandown,Turf,Good,Other,1809,2,3.75,3.75,,0.20711146295070648,0.2359249329758713,5,Class 3
2026-06-13,WinClassifier,920203,7570740,Sandown,Turf,Good,Other,1809,3,15.0,15.0,,0.05682745575904846,0.058981233243967826,5,Class 3
2026-06-13,WinClassifier,920203,7922009,Sandown,Turf,Good,Other,1809,4,3.75,3.75,,0.2704131007194519,0.2359249329758713,5,Class 3
2026-06-13,WinClassifier,920203,8340035,Sandown,Turf,Good,Other,1809,5,6.0,6.0,,0.16217118501663208,0.14745308310991956,5,Class 3
2026-06-13,WinClassifier,919950,4893324,Uttoxeter,Turf,Good,SteepleChase,3217,1,1.6666666666666663,1.6666666666666663,,0.5728983283042908,0.5396439825225049,5,Class 3
2026-06-13,WinClassifier,919950,6750133,Uttoxeter,Turf,Good,SteepleChase,3217,2,67.0,67.0,,0.014161517843604088,0.013423979664738926,5,Class 3
2026-06-13,WinClassifier,919950,5412938,Uttoxeter,Turf,Good,SteepleChase,3217,3,5.0,5.0,,0.1736307293176651,0.17988132750750163,5,Class 3
2026-06-13,WinClassifier,919950,5889962,Uttoxeter,Turf,Good,SteepleChase,3217,4,4.2,4.2,,0.25000157952308655,0.21414443750893047,5,Class 3
2026-06-13,WinClassifier,919950,4867609,Uttoxeter,Turf,Good,SteepleChase,3217,5,17.0,17.0,,0.05120173841714859,0.052906272796324004,5,Class 3
2026-06-13,WinClassifier,919951,5851317,Uttoxeter,Turf,Good,SteepleChase,4021,1,1.5,1.5,,0.6231180429458618,0.6386612021857924,5,Class 4
2026-06-13,WinClassifier,919951,5355556,Uttoxeter,Turf,Good,SteepleChase,4021,2,11.0,11.0,,0.07134373486042023,0.08709016393442624,5,Class 4
2026-06-13,WinClassifier,919951,4934664,Uttoxeter,Turf,Good,SteepleChase,4021,3,7.5,7.5,,0.11951319128274918,0.12773224043715847,5,Class 4
2026-06-13,WinClassifier,919951,3997557,Uttoxeter,Turf,Good,SteepleChase,4021,4,7.5,7.5,,0.10942093282938004,0.12773224043715847,5,Class 4
2026-06-13,WinClassifier,919951,4057201,Uttoxeter,Turf,Good,SteepleChase,4021,5,51.0,51.0,,0.020142612978816032,0.018784153005464484,5,Class 4
2026-06-13,WinClassifier,919955,4994491,Uttoxeter,Turf,Good,Hurdle,4725,1,9.5,9.5,,0.08566820621490479,0.09153381269304264,7,Class 5
2026-06-13,WinClassifier,919955,2757693,Uttoxeter,Turf,Good,Hurdle,4725,2,6.0,6.0,,0.13692958652973175,0.14492853676398418,7,Class 5
2026-06-13,WinClassifier,919955,8607173,Uttoxeter,Turf,Good,Hurdle,4725,3,2.1,2.1,,0.4689379036426544,0.4140815336113834,7,Class 5
2026-06-13,WinClassifier,919955,5881621,Uttoxeter,Turf,Good,Hurdle,4725,4,6.0,6.0,,0.13335952162742615,0.14492853676398418,7,Class 5
2026-06-13,WinClassifier,919955,7529847,Uttoxeter,Turf,Good,Hurdle,4725,5,5.5,5.5,,0.15687647461891174,0.15810385828798276,7,Class 5
2026-06-13,WinClassifier,919955,7231772,Uttoxeter,Turf,Good,Hurdle,4725,6,26.0,26.0,,0.02839704602956772,0.033445046945534816,7,Class 5
2026-06-13,WinClassifier,919955,5884490,Uttoxeter,Turf,Good,Hurdle,4725,7,67.0,67.0,,0.01955540105700493,0.012978674934088136,7,Class 5
2026-06-13,WinClassifier,922796,4542733,Sha Tin (HK),Turf,Good To Yielding,Other,1608,1,12.0,12.0,,0.05282768979668617,0.06801029798838545,9,
2026-06-13,WinClassifier,922796,5867558,Sha Tin (HK),Turf,Good To Yielding,Other,1608,2,7.0,7.0,,0.12028223276138306,0.11658908226580364,9,
2026-06-13,WinClassifier,922796,6442212,Sha Tin (HK),Turf,Good To Yielding,Other,1608,3,9.8,9.8,,0.0899711325764656,0.08327791590414545,9,
2026-06-13,WinClassifier,922796,6768161,Sha Tin (HK),Turf,Good To Yielding,Other,1608,4,7.7,7.7,,0.10604292899370193,0.10599007478709421,9,
2026-06-13,WinClassifier,922796,5104229,Sha Tin (HK),Turf,Good To Yielding,Other,1608,5,27.0,27.0,,0.02378378063440323,0.030226799105949092,9,
2026-06-13,WinClassifier,922796,6171110,Sha Tin (HK),Turf,Good To Yielding,Other,1608,6,4.1,4.1,,0.22447708249092102,0.19905453069771356,9,
2026-06-13,WinClassifier,922796,6949206,Sha Tin (HK),Turf,Good To Yielding,Other,1608,7,52.0,52.0,,0.00865734089165926,0.015694684151165875,9,
2026-06-13,WinClassifier,922796,7547249,Sha Tin (HK),Turf,Good To Yielding,Other,1608,8,2.8,2.8,,0.32264456152915955,0.2914727056645091,9,
2026-06-13,WinClassifier,922796,5722058,Sha Tin (HK),Turf,Good To Yielding,Other,1608,9,9.1,9.1,,0.1091950535774231,0.08968390943523358,9,
2026-06-13,TunedWinClassifier,920224,5509256,Bath,Turf,Good,Other,3418,1,5.5,5.5,,0.13073040544986725,0.15675566689750217,8,Class 6
2026-06-13,TunedWinClassifier,920224,5977949,Bath,Turf,Good,Other,3418,2,2.75,2.75,,0.3238789439201355,0.31351133379500434,8,Class 6
2026-06-13,TunedWinClassifier,920224,4528288,Bath,Turf,Good,Other,3418,3,2.75,2.75,,0.3178105354309082,0.31351133379500434,8,Class 6
2026-06-13,TunedWinClassifier,920224,1992597,Bath,Turf,Good,Other,3418,4,9.5,9.5,,0.1944279819726944,0.09075328083539598,8,Class 6
2026-06-13,TunedWinClassifier,920224,5034739,Bath,Turf,Good,Other,3418,5,15.0,15.0,,0.06287238001823425,0.05747707786241746,8,Class 6
2026-06-13,TunedWinClassifier,920224,6005916,Bath,Turf,Good,Other,3418,6,51.0,51.0,,0.014513369649648666,0.01690502290071102,8,Class 6
2026-06-13,TunedWinClassifier,920224,3137664,Bath,Turf,Good,Other,3418,7,19.0,19.0,,0.04093549773097038,0.04537664041769799,8,Class 6
2026-06-13,TunedWinClassifier,920224,8148790,Bath,Turf,Good,Other,3418,8,151.0,151.0,,0.004045021720230579,0.005709643496266635,8,Class 6
2026-06-13,TunedWinClassifier,922786,6425076,Bath,Turf,Good,Other,1608,1,34.0,34.0,,0.08447838574647903,0.02467460331456474,9,Class 6
2026-06-13,TunedWinClassifier,922786,2641711,Bath,Turf,Good,Other,1608,2,3.125,3.125,,0.22083039581775665,0.2684596840624644,9,Class 6
2026-06-13,TunedWinClassifier,922786,5207729,Bath,Turf,Good,Other,1608,3,4.5,4.5,,0.2195882797241211,0.18643033615448915,9,Class 6
2026-06-13,TunedWinClassifier,922786,1954893,Bath,Turf,Good,Other,1608,4,3.5,3.5,,0.19371791183948517,0.23969614648434318,9,Class 6
2026-06-13,TunedWinClassifier,922786,4534414,Bath,Turf,Good,Other,1608,5,5.0,5.0,,0.13492800295352936,0.16778730253904023,9,Class 6
2026-06-13,TunedWinClassifier,922786,2167294,Bath,Turf,Good,Other,1608,6,51.0,51.0,,0.005837154109030962,0.01644973554304316,9,Class 6
2026-06-13,TunedWinClassifier,922786,4839446,Bath,Turf,Good,Other,1608,7,15.0,15.0,,0.05621539428830147,0.055929100846346745,9,Class 6
2026-06-13,TunedWinClassifier,922786,5172490,Bath,Turf,Good,Other,1608,8,26.0,26.0,,0.017305154353380203,0.03226678894981543,9,Class 6
2026-06-13,TunedWinClassifier,922786,3346537,Bath,Turf,Good,Other,1608,9,101.0,101.0,,0.0005941507988609374,0.00830630210589308,9,Class 6
2026-06-13,TunedWinClassifier,920188,5842817,Chester,Turf,Good To Soft,Other,1206,1,2.875,2.875,,0.2984882593154907,0.29674649005181775,10,Class 3
2026-06-13,TunedWinClassifier,920188,5889014,Chester,Turf,Good To Soft,Other,1206,2,12.0,12.0,,0.04593752697110176,0.07109551324158132,10,Class 3
2026-06-13,TunedWinClassifier,920188,6928471,Chester,Turf,Good To Soft,Other,1206,3,6.0,6.0,,0.10630804300308228,0.14219102648316265,10,Class 3
2026-06-13,TunedWinClassifier,920188,5226936,Chester,Turf,Good To Soft,Other,1206,4,17.0,17.0,,0.04911469668149948,0.050185068170528,10,Class 3
2026-06-13,TunedWinClassifier,920188,4425829,Chester,Turf,Good To Soft,Other,1206,5,12.0,12.0,,0.06039199233055115,0.07109551324158132,10,Class 3
2026-06-13,TunedWinClassifier,920188,4274005,Chester,Turf,Good To Soft,Other,1206,6,41.0,41.0,,0.01591137796640396,0.020808442899975025,10,Class 3
2026-06-13,TunedWinClassifier,920188,3271078,Chester,Turf,Good To Soft,Other,1206,7,11.0,11.0,,0.10549849271774292,0.07755874171808873,10,Class 3
2026-06-13,TunedWinClassifier,920188,5837069,Chester,Turf,Good To Soft,Other,1206,8,4.333333333333334,4.333333333333334,,0.18823394179344177,0.19687988282284058,10,Class 3
2026-06-13,TunedWinClassifier,920188,5048096,Chester,Turf,Good To Soft,Other,1206,9,21.0,21.0,,0.0613032765686512,0.040626007566617904,10,Class 3
2026-06-13,TunedWinClassifier,920188,5937860,Chester,Turf,Good To Soft,Other,1206,10,26.0,26.0,,0.025680111721158028,0.032813313803806775,10,Class 3
2026-06-13,TunedWinClassifier,920186,7743751,Chester,Turf,Good To Soft,Other,1508,1,4.333333333333334,4.333333333333334,,0.20032019913196564,0.19973548756709003,9,Class 2
2026-06-13,TunedWinClassifier,920186,7436308,Chester,Turf,Good To Soft,Other,1508,2,34.0,34.0,,0.021904129534959793,0.025456483709531085,9,Class 2
2026-06-13,TunedWinClassifier,920186,8120586,Chester,Turf,Good To Soft,Other,1508,3,4.333333333333334,4.333333333333334,,0.20047040283679962,0.19973548756709003,9,Class 2
2026-06-13,TunedWinClassifier,920186,8231737,Chester,Turf,Good To Soft,Other,1508,4,23.0,23.0,,0.02443034015595913,0.037631323744524214,9,Class 2
2026-06-13,TunedWinClassifier,920186,7861438,Chester,Turf,Good To Soft,Other,1508,5,11.0,11.0,,0.06447344273328781,0.07868367692036882,9,Class 2
2026-06-13,TunedWinClassifier,920186,7436341,Chester,Turf,Good To Soft,Other,1508,6,6.5,6.5,,0.12910591065883636,0.1331569917113934,9,Class 2
2026-06-13,TunedWinClassifier,920186,7020592,Chester,Turf,Good To Soft,Other,1508,7,6.0,6.0,,0.11432217061519623,0.14425340768734282,9,Class 2
2026-06-13,TunedWinClassifier,920186,7566145,Chester,Turf,Good To Soft,Other,1508,8,15.0,15.0,,0.05955575406551361,0.057701363074937125,9,Class 2
2026-06-13,TunedWinClassifier,920186,8886022,Chester,Turf,Good To Soft,Other,1508,9,7.0,7.0,,0.11824256181716919,0.1236457780177224,9,Class 2
2026-06-13,TunedWinClassifier,920189,7436372,Chester,Turf,Good To Soft,Other,1005,1,4.0,4.0,,0.23225468397140503,0.20979556767579877,10,Class 3
2026-06-13,TunedWinClassifier,920189,3479738,Chester,Turf,Good To Soft,Other,1005,2,6.5,6.5,,0.12471988797187805,0.12910496472356847,10,Class 3
2026-06-13,TunedWinClassifier,920189,3366905,Chester,Turf,Good To Soft,Other,1005,3,5.0,5.0,,0.1224425658583641,0.16783645414063902,10,Class 3
2026-06-13,TunedWinClassifier,920189,5878998,Chester,Turf,Good To Soft,Other,1005,4,26.0,26.0,,0.03220941498875618,0.03227624118089212,10,Class 3
2026-06-13,TunedWinClassifier,920189,5598864,Chester,Turf,Good To Soft,Other,1005,5,12.0,12.0,,0.05303521081805229,0.06993185589193292,10,Class 3
2026-06-13,TunedWinClassifier,920189,5708731,Chester,Turf,Good To Soft,Other,1005,6,9.0,9.0,,0.04399164021015167,0.09324247452257722,10,Class 3
2026-06-13,TunedWinClassifier,920189,4395016,Chester,Turf,Good To Soft,Other,1005,7,5.0,5.0,,0.16630247235298157,0.16783645414063902,10,Class 3
2026-06-13,TunedWinClassifier,920189,5580071,Chester,Turf,Good To Soft,Other,1005,8,13.0,13.0,,0.058448728173971176,0.06455248236178424,10,Class 3
2026-06-13,TunedWinClassifier,920189,989997,Chester,Turf,Good To Soft,Other,1005,9,23.0,23.0,,0.024797681719064713,0.03648618568274761,10,Class 3
2026-06-13,TunedWinClassifier,920189,5845588,Chester,Turf,Good To Soft,Other,1005,10,29.0,29.0,,0.02397375926375389,0.02893731967942052,10,Class 3
2026-06-13,TunedWinClassifier,920191,4580178,Chester,Turf,Good To Soft,Other,3217,1,4.0,4.0,,0.21919453144073486,0.20901349013554932,9,Class 4
2026-06-13,TunedWinClassifier,920191,6714930,Chester,Turf,Good To Soft,Other,3217,2,3.25,3.25,,0.19374483823776245,0.25724737247452223,9,Class 4
2026-06-13,TunedWinClassifier,920191,6202555,Chester,Turf,Good To Soft,Other,3217,3,5.0,5.0,,0.1586417257785797,0.16721079210843948,9,Class 4
2026-06-13,TunedWinClassifier,920191,5770629,Chester,Turf,Good To Soft,Other,3217,4,34.0,34.0,,0.012517466209828854,0.024589822368888153,9,Class 4
2026-06-13,TunedWinClassifier,920191,4719432,Chester,Turf,Good To Soft,Other,3217,5,23.0,23.0,,0.019666505977511406,0.03635017219748684,9,Class 4
2026-06-13,TunedWinClassifier,920191,6055647,Chester,Turf,Good To Soft,Other,3217,6,5.5,5.5,,0.13779020309448242,0.15200981100767225,9,Class 4
2026-06-13,TunedWinClassifier,920191,4303540,Chester,Turf,Good To Soft,Other,3217,7,17.0,17.0,,0.037882719188928604,0.04917964473777631,9,Class 4
2026-06-13,TunedWinClassifier,920191,4532158,Chester,Turf,Good To Soft,Other,3217,8,9.5,9.5,,0.07308050245046616,0.08800568005707339,9,Class 4
2026-06-13,TunedWinClassifier,920191,2951760,Chester,Turf,Good To Soft,Other,3217,9,51.0,51.0,,0.011245456524193287,0.016393214912592102,9,Class 4
2026-06-13,TunedWinClassifier,922681,4977983,Downpatrick (IRE),Turf,Good,SteepleChase,4725,1,2.375,2.375,,0.467932790517807,0.4268922196654021,5,
2026-06-13,TunedWinClassifier,922681,7169836,Downpatrick (IRE),Turf,Good,SteepleChase,4725,2,6.0,6.0,,0.23270121216773987,0.16897817028422166,5,
2026-06-13,TunedWinClassifier,922681,4363048,Downpatrick (IRE),Turf,Good,SteepleChase,4725,3,13.0,13.0,,0.07913248986005783,0.07798992474656384,5,
2026-06-13,TunedWinClassifier,922681,7272324,Downpatrick (IRE),Turf,Good,SteepleChase,4725,4,4.333333333333334,4.333333333333334,,0.2183312028646469,0.23396977423969148,5,
2026-06-13,TunedWinClassifier,922681,5342173,Downpatrick (IRE),Turf,Good,SteepleChase,4725,5,11.0,11.0,,0.059301916509866714,0.09216991106412091,5,
2026-06-13,TunedWinClassifier,922682,1606484,Downpatrick (IRE),Turf,Good,SteepleChase,4725,1,19.0,19.0,,0.05499190837144852,0.046402904574046035,10,
2026-06-13,TunedWinClassifier,922682,3918344,Downpatrick (IRE),Turf,Good,SteepleChase,4725,2,13.0,13.0,,0.04886431619524956,0.06781962976206729,10,
2026-06-13,TunedWinClassifier,922682,58956137,Downpatrick (IRE),Turf,Good,SteepleChase,4725,3,8.5,8.5,,0.15355870127677917,0.10372413963610291,10,
2026-06-13,TunedWinClassifier,922682,4853589,Downpatrick (IRE),Turf,Good,SteepleChase,4725,4,7.5,7.5,,0.20064955949783325,0.11755402492091663,10,
2026-06-13,TunedWinClassifier,922682,4231780,Downpatrick (IRE),Turf,Good,SteepleChase,4725,5,8.5,8.5,,0.1718931496143341,0.10372413963610291,10,
2026-06-13,TunedWinClassifier,922682,5764617,Downpatrick (IRE),Turf,Good,SteepleChase,4725,6,5.5,5.5,,0.24042171239852905,0.16030094307397721,10,
2026-06-13,TunedWinClassifier,922682,3891093,Downpatrick (IRE),Turf,Good,SteepleChase,4725,7,5.5,5.5,,0.10443098098039627,0.16030094307397721,10,
2026-06-13,TunedWinClassifier,922682,3500962,Downpatrick (IRE),Turf,Good,SteepleChase,4725,8,19.0,19.0,,0.045276954770088196,0.046402904574046035,10,
2026-06-13,TunedWinClassifier,922682,3126606,Downpatrick (IRE),Turf,Good,SteepleChase,4725,9,13.0,13.0,,0.050021376460790634,0.06781962976206729,10,
2026-06-13,TunedWinClassifier,922682,3575174,Downpatrick (IRE),Turf,Good,SteepleChase,4725,10,7.0,7.0,,0.10667955130338669,0.12595074098669637,10,
